,1827300.3,693748.4,1637747.3,1165841.3,912630.3,1950946.3,1378073.3,589873.29,1919105.4,1951070.3
rxn00605_c0,0,0,1,0,1,0,1,0,1,0
rxn13783_c0,1,1,1,1,1,1,1,1,1,1
rxn00473_c0,0,0,0,0,0,0,0,0,0,0
rxn01200_c0,1,1,1,1,1,1,1,1,0,1
rxn00208_c0,1,1,1,1,1,1,1,1,1,1
rxn02286_c0,1,1,1,1,0,1,1,1,1,1
rxn00231_c0,1,1,0,1,0,0,1,1,1,0
rxn00015_c0,0,1,1,0,0,0,0,0,0,0
rxn01662_c0,0,0,0,0,0,1,0,0,0,1
rxn08667_c0,1,0,0,1,0,0,1,1,0,0
rxn02297_c0,1,1,0,1,0,0,1,1,0,0
rxn01219_c0,1,1,1,0,1,1,1,1,1,1
rxn05488_c0,0,0,0,0,0,0,1,0,0,0
rxn01548_c0,0,0,1,0,1,0,1,0,1,0
rxn05542_c0,0,0,1,0,1,1,0,0,0,0
rxn20643_c0,1,0,1,1,0,0,1,1,0,0
rxn15334_c0,0,0,0,0,0,0,0,0,0,0
rxn10188_c0,0,0,0,0,0,0,0,0,0,0
rxn11040_c0,1,1,1,0,1,0,1,1,1,0
rxn00418_c0,0,0,0,0,0,0,1,0,0,0
rxn01255_c0,1,1,1,1,1,1,1,1,1,0
rxn01571_c0,0,0,0,0,0,0,0,0,0,0
rxn00537_c0,1,0,0,0,0,0,0,0,0,0
rxn01480_c0,1,1,1,0,1,0,1,1,1,1
rxn00165_c0,1,1,1,1,1,0,1,1,0,0
rxn01989_c0,1,0,0,0,1,0,1,0,0,0
rxn08821_c0,1,1,1,0,1,0,1,1,1,0
rxn00723_c0,0,0,0,0,0,0,0,0,0,0
rxn05365_c0,1,1,1,0,0,0,1,1,0,0
rxn01241_c0,1,1,1,1,1,1,1,1,1,1
rxn10256_c0,1,1,1,0,0,0,1,1,0,0
rxn00727_c0,1,1,1,1,1,1,1,1,0,0
rxn10223_c0,1,1,1,1,1,1,1,1,1,1
rxn05434_c0,0,1,1,1,0,1,1,0,1,1
rxn05394_c0,1,1,1,0,0,0,1,1,0,0
rxn08792_c0,1,1,1,0,1,0,1,0,1,0
rxn10324_c0,0,0,0,0,0,0,1,0,0,0
rxn01636_c0,1,1,1,1,1,0,0,0,0,0
rxn03504_c0,1,1,1,1,1,0,1,1,0,0
rxn00029_c0,1,1,1,1,1,1,1,1,1,1
rxn05382_c0,0,0,0,0,0,0,0,0,0,0
rxn01258_c0,0,1,0,0,1,0,1,0,0,0
rxn01646_c0,0,0,1,0,1,0,1,0,1,0
rxn05389_c0,0,0,1,0,0,0,0,0,0,0
rxn02213_c0,1,1,1,1,1,1,1,1,0,1
rxn05902_c0,0,0,0,0,0,0,0,0,0,0
rxn05120_c0,1,1,1,0,1,1,1,1,1,1
rxn10340_c0,0,0,0,0,0,0,0,0,0,0
rxn09144_c0,0,0,0,0,0,0,0,0,0,0
rxn01405_c0,0,1,1,0,0,0,0,0,0,0
rxn12638_c0,1,1,1,1,1,1,1,1,1,1
rxn00915_c0,1,1,1,1,1,0,1,1,1,0
rxn09104_c0,0,0,0,1,0,0,1,1,0,0
rxn00849_c0,0,1,1,0,0,0,0,1,1,0
rxn05393_c0,0,0,1,0,0,0,0,0,0,0
rxn08804_c0,1,1,1,0,1,0,1,1,1,0
rxn05691_c0,0,0,0,0,0,0,0,0,0,0
rxn00656_c0,1,1,1,0,0,0,0,1,0,0
rxn03893_c0,1,1,1,0,0,0,1,1,0,0
rxn08890_c0,1,1,1,1,1,0,1,1,1,0
rxn15296_c0,1,1,1,1,0,0,1,1,0,0
rxn11702_c0,0,0,0,0,1,1,1,0,0,1
rxn05614_c0,1,1,1,0,1,0,1,0,0,0
rxn10278_c0,0,0,0,0,0,0,0,0,0,0
rxn03052_c0,1,0,1,1,1,0,1,1,1,0
rxn06729_c0,1,1,1,1,1,1,1,1,1,1
rxn11703_c0,0,0,0,0,0,0,1,0,0,0
rxn10868_c0,0,0,0,0,0,0,0,0,0,0
rxn09996_c0,0,0,0,0,0,0,0,0,0,0
rxn03884_c0,1,1,1,1,0,0,1,1,0,0
rxn00438_c0,1,0,0,1,1,1,1,1,1,1
rxn09162_c0,0,0,0,0,0,0,0,0,0,0
rxn03087_c0,1,0,0,1,1,0,1,0,0,0
rxn02263_c0,0,0,0,0,0,0,0,0,0,0
rxn05467_c0,1,1,1,1,1,1,1,1,1,1
rxn00786_c0,1,1,1,1,1,1,1,1,1,1
rxn19033_c0,0,0,0,0,0,0,0,0,0,0
rxn00328_c0,1,1,1,1,0,0,1,1,0,0
rxn01967_c0,0,0,1,0,1,0,0,0,0,1
rxn05386_c0,1,1,1,1,0,1,1,1,0,1
rxn00875_c0,0,1,0,0,0,0,0,0,0,0
rxn09699_c0,0,0,0,0,0,0,0,0,0,0
rxn23043_c0,1,1,1,1,0,0,1,1,0,0
rxn08396_c0,0,1,1,1,0,1,1,0,1,1
rxn00589_c0,0,0,0,0,0,0,0,0,0,0
rxn03240_c0,1,1,1,1,1,1,1,1,1,1
rxn00737_c0,1,1,1,1,1,0,1,1,0,0
rxn16238_c0,0,0,0,0,0,0,0,0,0,0
rxn02473_c0,1,1,1,1,1,0,1,1,1,0
rxn05528_c0,1,1,1,1,1,0,1,1,1,1
rxn01107_c0,1,1,1,0,0,0,0,0,0,0
rxn09135_c0,0,0,0,0,0,0,0,0,0,0
rxn08842_c0,1,1,1,0,1,0,1,1,1,0
rxn00691_c0,1,1,1,1,1,0,1,1,0,0
rxn08546_c0,1,1,1,1,1,1,1,1,1,1
rxn07468_c0,0,0,0,0,0,0,0,0,0,0
rxn00525_c0,1,1,1,0,1,0,1,1,0,0
rxn02945_c0,0,1,1,0,1,1,0,0,1,1
rxn05188_c0,0,0,1,0,0,0,1,0,0,0
rxn00529_c0,1,0,0,0,1,0,0,0,0,0
rxn10235_c0,1,1,1,1,0,1,1,1,1,1
rxn08879_c0,0,0,0,0,0,0,0,0,0,0
rxn05159_c0,0,0,0,0,0,0,0,0,0,0
rxn09149_c0,0,0,0,0,0,0,0,0,0,0
rxn00250_c0,1,1,1,0,1,1,0,0,1,1
rxn01832_c0,0,0,0,1,0,0,1,0,0,0
rxn09014_c0,1,1,1,0,1,1,1,1,0,1
rxn01545_c0,1,0,1,0,0,0,1,1,0,0
rxn25839_c0,0,0,0,0,0,0,1,1,0,1
rxn00791_c0,1,1,1,1,1,1,1,1,0,0
rxn00835_c0,0,0,0,0,0,0,1,0,0,0
rxn05155_c0,1,0,1,0,0,0,1,0,0,0
rxn08467_c0,1,0,1,0,0,0,1,0,0,0
rxn00260_c0,1,1,1,1,1,1,1,1,1,1
rxn09210_c0,1,1,1,1,0,1,1,1,1,1
rxn03269_c0,1,0,1,0,1,1,0,1,1,1
rxn03253_c0,1,1,1,0,1,1,1,1,1,1
rxn05391_c0,0,0,0,0,0,0,0,0,0,0
rxn05184_c0,0,0,0,0,0,0,0,0,0,0
rxn15338_c0,0,0,1,0,1,0,1,0,0,0
rxn03150_c0,1,0,0,0,0,0,0,0,0,0
rxn03247_c0,1,1,1,1,1,1,1,1,1,1
rxn16142_c0,0,0,0,0,0,0,0,0,0,0
rxn00313_c0,1,1,1,1,1,0,1,1,1,0
rxn01672_c0,1,1,1,1,0,0,1,1,1,0
rxn00711_c0,1,1,1,1,1,1,1,1,1,1
rxn00364_c0,1,1,1,0,1,1,1,1,1,1
rxn12642_c0,1,1,1,1,1,1,1,1,1,1
rxn01102_c0,1,0,0,0,1,0,1,0,0,0
rxn08840_c0,1,1,1,0,1,0,1,1,1,0
rxn00162_c0,0,0,0,0,0,0,0,0,1,0
rxn09163_c0,0,0,0,0,0,0,0,0,0,0
rxn08854_c0,0,0,0,0,0,0,1,0,0,0
rxn05402_c0,1,1,1,0,0,0,1,1,0,0
rxn01575_c0,1,1,1,1,1,1,1,1,1,1
rxn01962_c0,1,1,1,1,1,1,1,1,1,1
rxn09142_c0,0,0,0,0,0,0,0,0,0,0
rxn08790_c0,0,0,0,0,0,0,0,0,0,0
rxn00441_c0,1,1,1,0,1,1,1,1,1,1
rxn01334_c0,1,1,1,1,1,1,1,1,1,1
rxn08123_c0,1,1,1,1,0,1,1,1,1,1
rxn05448_c0,0,1,1,1,0,1,1,0,1,1
rxn07438_c0,1,1,1,1,1,1,1,1,1,1
rxn02345_c0,1,1,1,0,1,0,1,1,1,0
rxn00790_c0,1,1,1,1,1,1,1,1,1,1
rxn05183_c0,1,1,1,0,1,0,1,0,0,0
rxn08844_c0,1,1,1,0,1,0,1,1,1,0
rxn01073_c0,1,1,1,0,1,1,1,1,1,0
rxn00993_c0,1,0,1,0,1,1,0,1,1,1
rxn00837_c0,0,0,0,0,0,0,1,0,0,0
rxn10306_c0,0,0,0,0,0,0,0,0,0,0
rxn01966_c0,0,0,0,0,1,0,0,0,0,1
rxn16507_c0,0,0,0,0,0,0,0,0,0,0
rxn00146_c0,0,1,0,0,0,0,0,0,0,0
rxn05398_c0,1,1,1,1,0,1,1,1,0,1
rxn00014_c0,1,0,0,1,0,1,0,0,0,1
rxn08130_c0,0,0,0,1,1,1,1,0,1,1
rxn09206_c0,1,1,1,1,0,1,1,1,1,1
rxn23239_c0,0,0,0,0,0,0,0,0,0,0
rxn07434_c0,1,1,0,0,1,1,0,1,0,1
rxn00743_c0,1,1,1,1,1,1,0,1,1,1
rxn05318_c0,0,0,0,0,0,1,1,0,0,0
rxn01742_c0,1,0,0,0,0,0,1,0,0,0
rxn40505_c0,0,0,0,0,0,0,0,0,0,0
rxn01924_c0,0,1,0,0,0,0,0,1,0,0
rxn46203_c0,0,0,0,0,0,0,0,0,0,0
rxn00636_c0,0,0,0,0,0,0,0,1,0,0
rxn05420_c0,0,0,0,0,0,0,0,0,0,0
rxn01225_c0,1,1,1,1,0,0,1,1,0,0
rxn00348_c0,1,0,1,0,0,0,0,1,0,0
rxn11940_c0,0,0,0,0,0,0,0,0,0,0
rxn03908_c0,1,1,1,1,1,1,1,1,1,0
rxn02803_c0,1,1,1,0,1,0,1,1,1,0
rxn01641_c0,0,0,0,0,0,0,0,0,0,1
rxn00717_c0,1,0,1,0,0,0,1,0,0,0
rxn05422_c0,0,0,1,0,0,0,0,0,0,0
rxn02521_c0,0,0,1,0,0,0,1,0,0,0
rxn07584_c0,1,0,0,0,1,0,1,0,0,0
rxn05538_c0,0,0,1,0,1,1,0,0,0,0
rxn07949_c0,1,0,0,0,0,0,1,0,0,0
rxn02313_c0,0,0,0,0,0,0,0,0,0,0
rxn05332_c0,1,1,1,1,0,1,1,1,0,1
rxn21729_c0,1,1,1,1,1,0,1,1,1,0
rxn03439_c0,1,1,1,1,0,0,1,1,0,0
rxn10220_c0,1,1,1,1,1,1,1,1,1,1
rxn03248_c0,1,1,1,0,1,1,1,1,1,1
rxn10770_c0,1,1,1,0,1,0,1,1,0,0
rxn05199_c0,1,0,0,0,0,1,1,1,0,0
rxn08296_c0,1,1,1,0,0,0,1,1,0,0
rxn10060_c0,1,1,1,1,1,1,1,1,1,1
rxn03249_c0,1,1,1,0,1,1,1,1,1,1
rxn02989_c0,1,1,1,1,1,1,1,1,1,1
rxn03919_c0,1,0,0,0,0,1,1,1,0,0
rxn00075_c0,0,0,0,0,0,0,0,0,0,0
rxn04600_c0,0,0,0,0,0,0,0,0,0,0
rxn00405_c0,1,0,0,1,0,0,1,1,0,0
rxn02095_c0,1,0,1,0,0,0,0,0,0,0
rxn02484_c0,1,1,1,1,0,0,1,0,1,0
rxn08336_c0,1,1,1,1,1,1,1,1,1,1
rxn08846_c0,1,1,1,0,1,0,1,1,1,0
rxn44539_c0,1,1,1,1,0,0,1,0,0,0
rxn08703_c0,0,0,0,0,1,0,0,0,0,0
rxn00714_c0,1,1,1,0,0,0,0,1,0,0
rxn09265_c0,0,0,0,0,0,0,1,0,0,0
rxn01715_c0,0,0,0,0,0,0,1,0,0,0
rxn26447_c0,0,0,0,0,0,0,0,0,0,0
rxn05151_c0,1,0,1,0,0,0,1,0,0,0
rxn09109_c0,1,1,1,1,1,0,1,1,1,0
rxn15972_c0,1,0,1,0,0,1,1,1,1,1
rxn07981_c0,1,1,1,0,0,0,1,1,0,0
rxn01981_c0,0,0,0,0,0,0,0,0,0,0
rxn07977_c0,1,1,1,1,0,1,1,1,0,1
rxn02235_c0,0,0,0,0,0,0,0,0,0,0
rxn02834_c0,1,1,1,1,1,0,1,1,1,0
rxn00543_c0,1,1,1,1,1,0,1,1,0,0
rxn02733_c0,0,0,0,0,0,0,0,0,0,0
rxn00719_c0,1,1,1,0,0,0,0,0,0,0
rxn01145_c0,1,1,1,1,1,1,1,1,1,1
rxn15749_c0,0,0,0,0,0,0,0,0,0,0
rxn01345_c0,0,0,0,0,0,0,0,0,0,0
rxn04457_c0,1,1,1,1,1,1,1,1,1,1
rxn01621_c0,0,0,1,0,1,0,1,0,0,0
rxn05682_c0,1,1,0,0,0,0,1,1,0,0
rxn01132_c0,1,0,1,0,1,0,1,1,1,1
rxn04453_c0,1,1,1,0,0,0,1,1,0,0
rxn01351_c0,1,1,1,0,1,1,1,1,0,1
rxn01678_c0,1,1,1,1,1,1,1,1,1,1
rxn04082_c0,0,0,0,0,1,0,1,0,0,0
rxn00007_c0,0,0,0,0,0,0,1,0,0,0
rxn00302_c0,1,1,1,1,1,1,1,1,1,1
rxn01124_c0,0,1,0,0,0,0,1,1,0,0
rxn14427_c0,1,1,1,1,1,0,1,1,0,0
rxn10253_c0,1,1,1,0,0,0,1,1,0,0
rxn11859_c0,0,0,0,0,0,0,0,0,0,0
rxn20984_c0,0,0,0,1,0,0,0,0,0,0
rxn02305_c0,1,1,1,1,0,0,1,1,0,0
rxn11510_c0,0,0,0,0,0,0,0,0,0,0
rxn00698_c0,0,0,0,0,0,0,0,0,0,0
rxn08017_c0,1,1,1,1,1,1,1,1,1,1
rxn02497_c0,0,0,0,0,0,0,0,1,0,0
rxn00785_c0,1,1,1,1,1,1,1,1,0,1
rxn01029_c0,1,0,0,1,1,0,0,1,0,0
rxn03991_c0,1,0,1,1,0,0,1,0,0,0
rxn01896_c0,0,1,1,0,0,0,0,0,0,0
rxn02314_c0,0,0,0,1,1,1,1,1,1,0
rxn00817_c0,0,0,1,0,1,0,1,1,0,0
rxn15947_c0,1,1,0,1,0,0,0,1,0,0
rxn00300_c0,1,1,1,1,1,1,1,1,1,1
rxn09315_c0,0,0,0,0,0,0,1,0,0,0
rxn01602_c0,1,1,1,1,1,1,1,1,1,1
rxn00369_c0,0,0,0,0,0,0,1,1,1,0
rxn09158_c0,0,0,0,0,0,0,0,0,0,0
rxn40411_c0,0,0,0,1,0,0,0,0,0,0
rxn00532_c0,0,0,0,0,0,0,0,0,0,0
rxn12549_c0,1,0,0,0,0,0,1,0,0,0
rxn01607_c0,0,0,0,0,0,0,0,0,0,0
rxn24612_c0,0,0,0,0,0,0,0,0,0,0
rxn01390_c0,0,0,0,0,1,0,1,0,0,0
rxn08655_c0,0,1,1,0,1,0,0,0,0,0
rxn04791_c0,1,1,1,1,1,1,1,1,1,1
rxn01389_c0,0,0,0,0,0,0,0,0,0,0
rxn03644_c0,0,0,0,0,0,0,0,0,0,0
rxn27289_c0,1,1,1,1,0,0,1,1,1,0
rxn10415_c0,1,1,1,0,1,0,1,0,0,0
rxn05561_c0,1,0,1,0,1,0,1,1,0,0
rxn05176_c0,1,1,1,0,0,0,1,0,0,0
rxn04162_c0,0,0,0,0,0,0,0,0,0,0
rxn00215_c0,0,0,0,0,0,0,0,0,0,0
rxn01361_c0,0,0,0,0,0,0,0,0,0,0
rxn04016_c0,1,1,1,0,0,0,1,0,0,0
rxn00152_c0,0,0,0,0,0,0,0,0,0,0
rxn02504_c0,1,1,0,1,1,0,1,1,1,0
rxn01833_c0,1,0,0,1,0,0,1,1,0,0
rxn05515_c0,0,0,0,0,0,0,0,0,0,0
rxn08869_c0,1,1,1,0,0,0,1,0,0,0
rxn01509_c0,1,1,1,1,1,1,1,1,1,1
rxn05734_c0,1,1,1,0,1,1,1,1,1,1
rxn05436_c0,0,1,1,1,0,1,1,0,1,1
rxn10285_c0,0,0,0,0,0,0,0,0,0,0
rxn08954_c0,0,0,0,0,0,0,1,0,0,0
rxn00606_c0,1,0,0,0,0,0,1,0,0,0
rxn01508_c0,0,0,0,0,0,1,0,0,1,1
rxn09320_c0,0,0,0,0,0,0,0,0,0,0
rxn06077_c0,1,1,1,1,1,1,1,1,1,1
rxn10322_c0,0,0,0,0,0,0,1,0,0,0
rxn10237_c0,1,1,1,1,0,1,1,1,1,1
rxn01840_c0,1,0,0,0,0,0,1,0,0,0
rxn05156_c0,1,0,1,0,0,0,1,0,0,0
rxn05649_c0,0,1,0,0,0,0,1,0,0,0
rxn04794_c0,0,0,0,0,0,0,1,0,0,0
rxn00504_c0,1,1,1,1,1,1,1,1,0,1
rxn01737_c0,0,0,0,0,0,0,0,0,1,0
rxn08661_c0,0,0,0,1,0,1,0,1,1,1
rxn08851_c0,1,1,1,0,1,0,1,1,1,0
rxn06510_c0,1,1,1,0,1,1,1,1,1,1
rxn01603_c0,1,1,1,1,1,1,1,1,1,1
rxn12645_c0,1,1,1,1,1,1,1,1,1,1
rxn02332_c0,0,0,0,0,0,0,0,0,0,0
rxn04601_c0,0,0,0,0,0,0,0,0,0,0
rxn12512_c0,1,1,1,1,1,1,1,1,1,1
rxn01176_c0,0,0,0,0,0,0,0,0,0,0
rxn02320_c0,1,1,1,1,1,0,1,1,1,0
rxn09003_c0,1,1,1,1,1,0,1,1,0,0
rxn00653_c0,1,1,1,0,1,1,1,1,1,1
rxn09182_c0,0,0,1,1,0,0,1,0,0,0
rxn05351_c0,0,0,0,0,0,0,0,0,0,0
rxn10266_c0,0,0,0,1,0,0,1,1,0,0
rxn01128_c0,0,0,0,0,0,0,1,1,1,0
rxn00409_c0,1,1,1,1,1,1,1,1,1,1
rxn07191_c0,0,0,0,0,0,0,0,0,0,0
rxn04603_c0,0,0,0,0,0,0,0,0,0,0
rxn00307_c0,0,0,0,0,0,0,0,0,0,0
rxn01618_c0,0,0,1,0,0,0,0,0,0,0
rxn00851_c0,1,1,1,1,1,1,1,1,1,1
rxn05353_c0,0,0,0,0,0,0,0,0,0,0
rxn01301_c0,1,1,1,1,1,0,1,1,1,0
rxn09269_c0,0,0,0,0,0,0,0,0,0,0
rxn05378_c0,0,0,0,0,0,0,0,0,0,0
rxn08535_c0,0,0,0,0,0,0,1,0,0,0
rxn10297_c0,0,0,0,0,0,0,1,0,0,0
rxn09159_c0,0,0,0,0,0,0,0,0,0,0
rxn02094_c0,0,0,1,0,0,0,0,0,0,0
rxn00449_c0,0,0,0,0,0,0,0,0,0,0
rxn08618_c0,0,0,0,0,0,0,0,0,0,0
rxn00175_c0,1,1,1,1,1,0,1,1,1,0
rxn01051_c0,0,0,0,0,0,0,0,0,0,0
rxn01387_c0,1,1,1,1,1,0,1,1,0,1
rxn01316_c0,0,0,0,0,1,0,0,1,0,0
rxn05297_c0,1,0,1,1,0,1,1,1,1,1
rxn00562_c0,1,1,1,0,0,0,0,0,0,0
rxn01746_c0,1,0,0,0,0,0,0,0,0,0
rxn10193_c0,0,0,0,0,0,0,0,0,0,0
rxn09193_c0,1,1,0,0,1,0,1,0,0,0
rxn01972_c0,0,0,1,0,0,0,0,0,0,0
rxn00101_c0,1,1,1,0,0,0,1,1,0,0
rxn02465_c0,1,1,1,1,1,0,1,1,1,0
rxn01423_c0,0,1,1,0,0,0,0,0,0,0
rxn01879_c0,0,0,0,0,0,0,0,0,0,0
rxn03004_c0,1,1,1,1,1,1,1,1,1,1
rxn05162_c0,0,0,0,0,0,0,1,0,0,0
rxn00742_c0,1,0,1,0,1,1,0,0,0,1
rxn01775_c0,0,0,1,0,0,0,1,1,0,0
rxn02898_c0,0,0,0,0,1,0,1,0,1,1
rxn09069_c0,1,0,0,0,0,0,1,1,0,0
rxn01893_c0,0,0,0,1,0,0,0,0,0,0
rxn03360_c0,1,0,0,0,1,0,0,0,0,0
rxn05166_c0,1,1,1,0,0,0,0,0,0,0
rxn25270_c0,0,0,0,0,0,0,0,0,0,0
rxn13974_c0,0,0,0,1,0,0,0,0,0,0
rxn00708_c0,1,1,1,1,1,1,1,1,1,1
rxn08171_c0,1,0,0,0,0,0,0,0,0,0
rxn05028_c0,0,0,0,0,1,0,0,0,0,0
rxn01834_c0,1,1,1,0,0,0,1,1,0,0
rxn03643_c0,0,0,0,0,0,0,0,0,0,0
rxn47516_c0,0,0,0,0,0,0,0,0,0,0
rxn04159_c0,0,0,0,0,0,0,0,0,0,0
rxn09233_c0,0,0,0,0,0,0,1,0,0,0
rxn05106_c0,0,0,0,0,0,0,1,0,0,0
rxn23336_c0,1,1,1,0,1,1,1,1,1,1
rxn02400_c0,1,1,1,1,1,1,1,1,1,1
rxn00808_c0,0,0,0,0,1,0,1,1,0,1
rxn01626_c0,1,1,1,0,0,0,0,1,0,0
rxn10282_c0,0,0,0,0,0,0,0,0,0,0
rxn05157_c0,1,0,1,0,0,0,1,1,0,0
rxn00946_c0,1,1,1,0,1,1,1,1,1,1
rxn05673_c0,1,0,0,0,0,0,1,0,0,0
rxn08838_c0,1,1,1,0,1,0,1,1,1,0
rxn00060_c0,1,1,1,1,1,1,1,1,0,1
rxn00377_c0,1,1,1,0,0,0,1,1,0,0
rxn02028_c0,0,0,0,0,0,0,0,0,0,0
rxn11942_c0,0,0,0,0,0,0,0,0,0,0
rxn03043_c0,0,0,0,0,0,0,1,1,0,0
rxn03384_c0,1,1,1,1,1,1,1,1,1,0
rxn02212_c0,1,1,1,1,1,1,1,1,1,0
rxn01521_c0,1,1,1,1,1,1,1,1,1,1
rxn05890_c0,0,1,0,0,0,0,0,0,0,0
rxn03242_c0,0,0,0,0,0,1,0,0,1,1
rxn08444_c0,1,1,1,0,1,0,1,1,0,0
rxn01220_c0,0,0,0,0,0,0,0,0,0,0
rxn00501_c0,1,1,1,0,0,0,0,1,0,0
rxn03245_c0,1,1,1,1,1,1,1,1,1,1
rxn02000_c0,1,0,1,0,1,1,0,1,0,1
rxn03586_c0,0,0,1,0,0,0,1,0,0,0
rxn08020_c0,1,1,1,1,1,1,1,1,1,1
rxn00293_c0,1,1,1,1,1,0,1,1,0,0
rxn10344_c0,1,1,1,1,1,0,1,1,1,1
rxn05493_c0,1,0,0,0,0,0,1,0,0,0
rxn08762_c0,1,0,1,0,1,0,1,0,0,0
rxn16617_c0,0,0,0,0,0,0,0,0,0,0
rxn02321_c0,0,0,0,0,0,0,0,0,0,0
rxn05504_c0,0,0,1,0,1,0,0,0,1,0
rxn10213_c0,0,0,0,0,1,0,0,0,0,0
rxn05616_c0,1,1,1,1,1,0,1,0,0,0
rxn01615_c0,0,0,0,0,0,0,0,0,0,0
rxn01674_c0,0,0,0,0,0,0,1,1,1,0
rxn05500_c0,0,0,0,0,0,0,0,0,0,0
rxn00414_c0,1,1,1,1,1,1,1,1,1,1
rxn05092_c0,1,0,0,0,0,0,1,0,0,0
rxn05469_c0,0,0,0,0,0,0,1,0,0,0
rxn03419_c0,1,1,1,1,1,1,1,1,1,1
rxn08023_c0,0,0,0,0,0,0,1,0,0,0
rxn01292_c0,0,0,0,0,1,0,1,0,0,0
rxn09107_c0,0,0,0,1,0,0,1,1,0,0
rxn00814_c0,0,0,0,0,0,0,0,0,0,0
rxn07948_c0,1,0,0,0,0,0,1,0,0,0
rxn02226_c0,0,0,0,0,0,0,0,0,0,0
rxn03512_c0,1,1,1,0,0,0,0,0,0,0
rxn00695_c0,0,0,1,0,1,0,1,1,1,0
rxn10199_c0,1,1,1,1,1,1,1,1,1,0
rxn08124_c0,1,1,1,1,0,1,1,1,1,1
rxn10210_c0,1,0,0,0,0,0,1,1,0,0
rxn01580_c0,1,0,0,0,0,0,0,0,0,0
rxn05349_c0,1,1,1,1,1,1,1,1,1,1
rxn05663_c0,1,0,0,0,0,0,1,0,0,0
rxn00154_c0,1,1,1,1,1,1,1,1,1,1
rxn07586_c0,0,1,0,0,0,0,0,0,0,0
rxn08298_c0,1,1,1,0,0,0,1,1,0,0
rxn08808_c0,1,1,1,0,1,0,1,1,1,0
rxn08800_c0,1,1,1,0,1,0,1,1,1,0
rxn07441_c0,0,0,0,0,0,0,0,0,0,0
rxn02885_c0,1,0,0,0,0,0,0,0,0,0
rxn05165_c0,1,1,0,0,0,0,1,0,0,0
rxn02270_c0,0,1,0,0,0,0,0,1,0,0
rxn00673_c0,0,0,0,0,0,0,0,0,0,0
rxn01094_c0,0,0,0,0,0,0,1,0,0,0
rxn12847_c0,1,1,1,1,1,1,1,1,1,1
rxn03031_c0,1,1,1,1,1,1,1,1,1,1
rxn10233_c0,1,1,1,1,0,1,1,1,1,1
rxn00506_c0,1,1,1,0,1,1,1,1,1,1
rxn00290_c0,1,0,0,0,1,1,1,1,0,1
rxn00638_c0,1,0,0,0,0,0,0,0,0,0
rxn10313_c0,0,0,0,1,0,1,1,1,1,0
rxn00423_c0,1,1,1,1,1,0,1,1,0,0
rxn00433_c0,1,1,1,0,0,0,0,0,0,0
rxn00288_c0,1,1,1,0,1,0,1,1,1,0
rxn24613_c0,0,0,0,0,0,0,0,0,0,0
rxn01635_c0,1,1,1,0,0,0,0,0,0,0
rxn09314_c0,0,0,0,0,0,0,0,0,0,0
rxn00758_c0,1,1,1,0,1,1,1,1,1,0
rxn05206_c0,1,1,1,1,1,0,1,1,1,0
rxn01709_c0,0,0,0,0,0,0,0,0,0,0
rxn10206_c0,1,0,0,0,0,0,1,1,0,0
rxn01685_c0,0,0,0,0,0,0,0,0,0,0
rxn00066_c0,1,1,0,0,0,0,1,1,0,0
rxn11938_c0,0,0,0,0,0,0,0,0,0,0
rxn00122_c0,1,1,1,1,1,1,1,1,1,1
rxn01314_c0,1,0,0,1,0,0,1,1,0,0
rxn05235_c0,0,0,0,0,0,0,1,0,0,0
rxn08848_c0,1,1,1,0,1,0,1,1,1,0
rxn00379_c0,1,1,1,1,0,1,1,1,1,1
rxn10274_c0,0,0,0,0,0,0,0,0,0,0
rxn05115_c0,1,1,1,1,1,1,1,1,1,1
rxn08552_c0,1,0,0,0,0,0,1,1,0,0
rxn00546_c0,0,0,0,0,1,0,1,0,0,0
rxn00629_c0,1,0,1,0,0,0,0,1,0,0
rxn07466_c0,0,0,0,0,0,0,0,0,0,0
rxn02279_c0,0,0,0,0,0,0,0,0,0,0
rxn12644_c0,1,1,1,1,1,1,1,1,1,1
rxn05327_c0,0,1,1,1,0,1,1,0,1,1
rxn03978_c0,0,0,0,0,0,0,0,0,0,0
rxn02466_c0,0,0,0,0,0,0,0,0,0,0
rxn06937_c0,1,1,1,1,1,1,1,1,1,1
rxn05357_c0,0,0,0,0,0,0,0,0,0,0
rxn01522_c0,1,1,1,0,0,0,1,1,0,0
rxn10207_c0,1,0,0,0,0,0,1,1,0,0
rxn02159_c0,1,1,1,1,1,0,1,1,1,0
rxn01917_c0,1,1,1,1,1,0,1,1,1,0
rxn02402_c0,1,0,0,1,1,1,1,1,0,1
rxn00265_c0,0,0,1,0,0,0,1,0,0,0
rxn01201_c0,0,0,0,0,0,0,0,0,0,0
rxn00143_c0,0,1,1,0,1,0,1,1,0,0
rxn10014_c0,0,0,0,0,0,0,0,0,0,0
rxn10232_c0,1,1,1,1,0,1,1,1,1,1
rxn05147_c0,1,0,0,0,0,0,0,0,0,0
rxn05604_c0,0,0,0,0,0,0,0,0,1,0
rxn10596_c0,0,0,0,0,0,0,0,0,0,0
rxn00539_c0,1,0,1,0,0,0,0,0,0,0
rxn03409_c0,1,1,1,1,1,0,1,1,1,0
rxn07430_c0,1,1,0,0,1,1,0,1,0,1
rxn04661_c0,0,0,0,0,0,0,0,0,0,0
