	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_00314	7135.71570818126	4756.62018613316	6590.36074555818	6968.29441320672	6575.67082184945	3371.91760959659	3989.17291737359	5130.34531028901	2200.30513197639
RUMHYD_00315	23235.5958947597	28582.0712000707	34345.0801037124	55336.3542283584	86934.7533622437	81740.2530673596	27887.5114987322	30882.9792746693	11407.1866355413
RUMHYD_00316	4049.00658168973	3416.94588530504	4163.48038280578	8843.03655010417	12382.5669113878	10079.3125817909	4124.95893204041	4100.02751505498	1720.00253679571
RUMHYD_00317	40399.7720504669	30323.3654572588	36554.8854639581	75712.5745512136	107098.695351911	94503.5989240051	19993.5731866158	23771.6621209665	9885.14665486739
RUMHYD_00318	10503.3387746785	9928.97702305018	10810.1534721105	42054.8477118493	34816.8832004347	46506.118505996	10099.5435773801	9671.17889237711	4231.85529807849
RUMHYD_00319	13878.4863217117	12291.4058348899	17187.0722695972	22909.2052544856	31686.8717903108	27552.411017772	9082.98341352313	9772.0863053124	3534.11841994438
RUMHYD_00320	19879.6775757626	28516.4285709995	27527.6534559506	37269.5863647187	44288.6935713967	43162.5764985707	10774.8037584258	12863.0396910145	5442.34764944603
RUMHYD_00321	46822.3342145265	97670.5853800805	87411.2897123097	27855.9386446715	26981.385748914	39356.0641399297	11464.7435086248	8959.51608535979	4225.36472246794
RUMHYD_00322	8032.80099873528	7659.01255968703	7718.42414770582	20533.6699306743	9779.9523499973	10543.7763857525	10033.4855161908	13123.2745980581	5312.53613723504
RUMHYD_00323	2134.44431200782	2236.08439674579	2265.20944038342	6827.79649674039	3152.92453164196	3654.18017856362	2055.13968144362	2432.39974338754	1093.66199037765
RUMHYD_00324	272.553406076988	276.687210708443	273.387346253172	1673.33305828211	1389.40428239378	1451.63606897329	444.056966883353	313.34407174643	318.038204916942
RUMHYD_00325	5621.62301368609	6615.08300703962	6326.96429900197	30879.0860415198	28015.2415939594	29018.0855425563	6073.67173712355	8826.74317360283	3316.68413699096
RUMHYD_00326	0	6.35251249075507	8.17437247933071	10.3434048932273	3.16043055420821	5.07773933591479	11.0096768648765	0	45.4340292738488
RUMHYD_00327	256.668391612378	196.927887213407	151.680022672025	512.285859017342	669.221169853588	359.623421202436	899.123610631583	695.73005760648	889.208858645327
RUMHYD_00328	1210.60531288184	1044.63538736861	879.199173332459	1322.80655912274	1412.71245773107	1318.12139349364	708.28921164039	823.192052893164	850.265404982028
RUMHYD_00329	0	0	0	0	0	0.298690549171458	0	0	0
RUMHYD_00330	0	2.82333888478003	0	0	0	0	0	0	0
RUMHYD_00331	2447.12828094277	910.526790341561	1808.35284514972	2386.16604550702	1880.45617975388	2206.72577727873	2466.16761773234	2448.33249279838	678.265151302457
RUMHYD_00332	18312.0774641235	16517.2383106844	24215.216074604	60375.8909457808	54847.6920530063	120957.127411375	18327.4420877311	26188.1291149432	7665.36979605935
RUMHYD_00333	18762.7102428827	15439.4286914196	22857.3619794263	61151.3589959702	61136.9488558807	184948.889356418	11857.421983472	16394.7991437497	4919.85631279677
RUMHYD_00334	19197.4580071773	12074.0087407618	18524.0363017722	60818.6461385714	94803.0402807643	220478.130180363	12125.3241205173	19825.6511835496	5786.34815680517
RUMHYD_00335	16298.8608940825	9808.98512044703	17307.8713295696	39104.3914660562	53759.7138347201	140701.468783256	9204.08985903678	14233.2561403463	3566.57129799713
RUMHYD_00336	2078.42873468525	2674.40775860789	2945.4988833855	2418.34552739706	7915.29832301445	4638.96291918192	3335.93209005759	2161.54300340334	1288.37925869414
RUMHYD_00337	0	1.41166944239002	0	7.75755366992049	7.11096874696847	19.7135762453162	0	0	0
RUMHYD_00338	207.341241432801	170.106167807997	185.285776198163	873.155763069939	1110.49628598491	1224.92994215215	858.754795460369	1025.00687876375	402.415687854089
RUMHYD_00339	807.627577516473	890.057583426905	977.291643084427	4642.75221304612	5894.99309123686	5480.67288674708	2363.41063366016	3398.98654097823	1771.9271416801
RUMHYD_00340	994.067484127419	805.357416883504	1053.58578622485	5227.44190631605	5167.30395613042	5431.98632723214	1423.91820785736	1635.76227284577	1431.17192212624
RUMHYD_00341	0	0	0	5.17170244661366	7.50602256624449	1.49345274585729	0	0	0
RUMHYD_00342	810.135737695096	683.248010116768	671.206806913933	454.535181696822	324.734239444893	360.220802300778	422.0376131536	488.60431526562	558.189502507285
RUMHYD_00343	764.152801087015	496.907643721286	695.729924351925	238.760262951997	122.466683975568	211.771599362564	539.47416637895	217.747575281418	1057.96382451962
RUMHYD_00344	62.7040044655647	51.5259346472356	38.14707157021	43.0975203884471	19.3576371445253	39.4271524906325	157.805368396564	122.151078816405	668.529287886632
RUMHYD_00345	112.867208038016	93.8760179189361	76.29414314042	76.7135862914359	129.18259890326	111.411574840954	128.446230090226	116.840162346126	314.792917111667
RUMHYD_00346	183.095693039449	179.987853904727	186.194039806977	221.233937994029	192.391209987425	252.094823500711	249.552675603868	175.26024351919	197.96255612177
RUMHYD_00347	61.0318976798163	40.9384138293105	56.3123437465005	16.9516913527892	42.6658124818108	11.0515503193439	22.0193537297531	74.3528305838987	266.113600032543
RUMHYD_00348	5151.7610068908	5470.92492398251	5451.39818010477	3007.91960631102	4201.00231418126	4868.95464204394	1743.19883693878	2023.4591751761	1385.73789285239
RUMHYD_00349	125.408008931129	335.977327288824	264.304710165026	555.670696208378	1240.46899252672	1037.65096782165	315.610736793127	493.915231735898	408.906263464639
RUMHYD_00350	3977.10598990255	1536.60218804153	2273.38381286275	1717.00521227573	2050.72437586185	1373.67783563954	2634.98266299378	2230.58491751696	1496.07767823174
RUMHYD_00351	889.560810018145	785.594044690044	990.915597216645	930.906440390458	1744.16261210365	869.189498088943	961.51177953255	1826.9552657758	1268.90753186249
RUMHYD_00352	5048.0903861744	6380.74587960287	7493.17477271982	2701.06526114528	5133.32932767268	3201.66399656886	4921.32555859981	4546.14449855838	3154.41974672722
RUMHYD_00353	577.71289447607	400.20828691757	453.223540798447	378.396229010566	581.914275793586	638.003013030235	150.465583819979	159.327494108354	314.792917111667
RUMHYD_00354	2803.28702630718	3323.0698673861	3477.74135815081	1566.73852452135	1527.67311914039	1712.0942278508	1181.70531683008	1423.32561403463	869.737131813677
RUMHYD_00355	31.7700289292195	64.2309596287458	64.4867162258312	105.445266550401	93.6277551684181	53.1669177525195	143.125799243395	201.814825870582	438.113853712114
RUMHYD_00356	101.998513930652	105.875208179251	56.3123437465005	16.9516913527892	8.29613020479654	10.1554786718296	69.7279534775513	116.840162346126	324.528780527492
RUMHYD_00357	1260.76851645429	2902.39237355387	2384.19197313812	2540.16785169507	2842.41222969101	3105.18694918648	1313.8214392086	1577.34219167271	665.284000081358
RUMHYD_00358	13471.3283193819	15183.916522347	17210.6871234264	24956.912106542	27786.9004864178	29991.5180423061	10895.9102039395	11333.4957475743	5169.74347380294
RUMHYD_00359	4036.46578079662	7371.03199343947	8141.67498941339	13550.435043733	19800.887529753	19806.7676966577	6635.16525723225	7111.31715370288	2790.94751253643
RUMHYD_00360	27807.1358469958	29105.0947284762	32285.1382389211	57064.2774791325	74558.1122581451	67582.6197271816	16657.6410965582	19788.4747682576	9460.01395237638
