lactate	acetate	succinate	butyrate	formate	pH
1.315438277	9.012441166	5.282499873	5.232136179	1.897164737	5.3
1.365158304	9.760168859	5.194427217	5.320850004	1.880283669	5.34
1.263470693	9.772910554	5.319029384	5.401809752	2.310005524	5.42
1.261181394	9.942581063	5.373806758	5.654383016	2.332242078	5.51
1.232404085	10.09659303	5.45732272	5.788327065	2.214977839	5.47
1.128263099	10.13320041	5.422237615	5.999371721	2.294163246	5.51
1.191293628	10.25265703	5.494949276	6.272757064	2.314959156	5.56
1.112862456	10.42953785	5.645246846	6.406119095	2.219693249	5.5
0.380898019	10.43084656	0.553097912	0.000996487	0.880057547	6.64
0.370676792	10.54034726	0.560704188	0.008398638	0.892994649	6.69
0.47361734	10.5833805	1.430918367	0.024861508	1.384519676	6.4
1.219134214	10.66554668	3.913856042	0.485199208	2.36909963	5.59
2.388882771	10.68979025	6.4843958	1.820210256	2.37757442	5.13
2.848027753	10.6987388	8.188389449	2.290794017	2.196548644	5.19
3.115692274	10.70056697	5.130681768	2.38246023	2.222720154	5.09
2.914780306	10.71600931	7.85996418	2.505088069	2.097733924	5.17
2.780768206	10.78659518	8.42749149	2.660530656	2.702432353	5.21
2.761345027	10.82932133	8.557457194	2.733281517	2.71381567	5.21
2.729472691	10.85704138	8.572778389	2.70277404	2.606237234	5.3
2.508581816	10.89337707	8.557113557	2.754914025	2.675729714	5.3
2.65313488	10.92798312	8.589370565	2.789069564	2.708490144	5.34
2.544605018	10.95969912	8.61239038	2.874800527	2.620489271	5.29
0.372216929	10.97623013	0.538611129	0.000561112	0.897476865	6.64
0.369882094	11.00792891	0.447216088	0.024995625	0.897189616	6.65
0.510849911	11.01711376	1.501679312	0.407719251	1.497307251	6.27
1.285085147	11.06040147	3.825687526	2.457767238	2.13970036	5.38
1.300147425	11.10242256	4.921780083	4.42317902	2.12567586	5.3
1.519648979	11.11009111	5.855279787	4.524993108	1.984030651	5.35
1.461885768	11.1288186	7.93787247	4.653482634	1.957203559	5.26
1.298357016	11.1468152	5.74528148	4.868738175	1.950863548	5.34
1.544056838	11.19113227	5.980703531	4.963711962	2.428503614	5.38
1.498005329	11.20008943	6.014484207	5.170099096	2.476631762	5.35
1.463377109	11.20180089	5.986730799	5.254976785	2.322870133	5.47
1.385831039	11.21651138	6.017214243	5.457185058	2.404673256	5.51
1.415014987	11.21689309	6.1297822	5.703136548	2.429385893	5.51
1.283514543	11.2320092	6.119072148	5.852617765	2.348319225	5.5
0.373960699	11.25748207	0.539185123	0.010555386	0.871358206	6.64
0.360226972	11.25806754	0.56870657	0.038289318	0.889741988	6.69
0.565423956	11.28696619	1.594997206	0.465888025	1.552036785	6.27
1.318430728	11.31976608	3.935885596	2.473131454	2.153233541	5.38
1.393299623	11.35958687	5.25938369	4.563697529	2.18031373	5.25
1.600549734	11.4162821	5.836291219	4.661565196	1.941063138	5.26
1.658721359	11.43894527	5.536691168	4.70515774	1.991035044	5.26
1.525598357	11.45021372	5.581724786	4.769621254	1.791831286	5.34
1.618526199	11.50921353	6.15083919	4.79461991	2.44384221	5.38
1.553043073	11.51427041	6.206659497	4.992923565	2.512278301	5.39
1.520984902	11.59896982	6.272657719	5.120720825	2.433116779	5.47
1.482775422	11.65190062	6.331299771	5.238774453	2.457742885	5.51
1.433066385	11.65893873	6.266737827	5.444549711	2.460623337	5.51
1.43514143	11.7671556	6.366612922	5.579992215	2.413888273	5.46
0.379315108	11.79012299	0.545131069	0.004482542	0.886753634	6.64
0.352297836	11.81897954	0.554571518	0.033234347	0.849884768	6.69
0.513933615	11.92879594	1.5388618	0.654972558	1.540787664	6.19
1.344471026	11.95380675	3.976027606	3.169545514	2.071860138	5.38
1.228925178	12.00889001	4.649215006	4.941257187	2.015158098	5.3
1.372413077	12.04262169	5.455800322	4.83495784	1.867973026	5.35
1.424252997	12.13397846	5.845341943	5.179043889	1.859455704	5.3
1.473315719	12.23346968	5.517745364	5.207787294	1.956959071	5.3
1.372951932	12.25234067	5.567081548	5.254047026	2.298375394	5.38
1.400261989	12.38553486	5.596111017	5.489705481	2.375433356	5.43
1.38902742	12.38768064	5.782739013	5.681096122	2.282854517	5.51
1.270769538	12.395596	5.56088966	5.81196471	2.290764237	5.51
1.220144316	12.43474331	5.747048268	6.0238987	2.344326233	5.55
1.283428619	12.50259027	5.89384063	6.200279526	2.293126971	5.46
